idCarta,nombreCarta,Imagen,Removal,Tempo Value,Good?,Control Value,textoCarta,costeCarta,baneada,numeroTesoro,valorAtaque,valorDefensa,porcentajeProbabilidad,flavorCarta,urlImagen,urlImagen1,urlImagen2,urlImagen3,urlImagen4,urlImagen5,urlImagen6,urlImagen7,urlImagen8,urlImagen9,urlImagen10,rulingCarta,expansion,tipo,tipo2,subtipo,subtipo2,subtipo3,subtipo4,rareza,,rareza,daños a la cara ,cuerpo,frenesí,guardián,envenenar ,interrumpir,mata una carta,curar,me descarta,predicción,roba carta,roba carta específica,perder vidas,evasión,ininterrumpible,vigía,aplastarme,aplasta,arrollar,realeza,ganar 5 vidas,acción rápida/sorpresivo,disipar,resguardo,crear ficha tesoro,hurto,descarta,muerte?,megalofobia?,daño electrico?,indestructible?,Estocada?,Invocacion,Sucubo y comandante,Veneno,flor,,,,,,,,,,,,
37,PLANES FRUSTRADOS,,0/9,1,TRUE,,Interrumpe la orden objetivo.,2,FALSE,,,,,¿Cuántas veces haz tenido que arrojar a la basura los perfectos cálculos que haz hecho para triunfar?,https://i.postimg.cc/GpCqHj0d/PLANES-FRUSTRADOS.webp,https://i.postimg.cc/mkzpGp5q/Mesa-de-trabajo-49.png,https://i.postimg.cc/3Jp7Xtxn/Planes-Frustrados-copia-44.jpg,https://i.postimg.cc/bYT40TyB/planes-ff.jpg,https://i.postimg.cc/1zwLSyCz/planes.jpg,,,,,,,,"{'idExpansion': 2, 'nombreExpansion': 'FUNDAMENTOS', 'fechaLanzamiento': '2024-05-26T04:08:58.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,,,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
331,PLANIFICACION ESTRATEGICA,,1/9,2,FALSE,,"Elige 2: -Crea dos fichas soldado 1/1. -Los soldados aliados ganan Apoyo hasta el final del turno. -Mueve las unidades alidas a la Zona de Formación. -Descarta una carta. Si lo haces, roba una carta.",3,FALSE,,2,2,,,https://i.postimg.cc/L8yp2kt3/PLANIFICACION-ESTRATEGICA-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
403,PLANOS DE ESTRATEGIA,,0/9,2,FALSE,,"Descarta una carta. Si lo haces, roba una carta. Activa solo si controlas cinco o más tesoros.",3,FALSE,3,2,1,,,https://i.postimg.cc/25Vf6qTR/PLANOS-DE-ESTRATEGIA-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 4, 'nombreRareza': 'DIAMANTE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
530,"PODER, FORTUNA O INTELIGENCIA",,7/9,2.15,TRUE,,Elige 2: -Crea una ficha djinn 2/3 con Evasión. -Predicción Bóveda 2. -Crea una ficha de tesoro. -Puedes elegir un deseo de un permanente aliado (aunque ya fuera elegido).,3,FALSE,3,0,4,,,"https://i.postimg.cc/sgswzn1w/PODER,_FORTUNA_O_INTELIGENCIA_copia.webp",,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,"{'idSubTipo': 20, 'nombreSubTipo': 'DJINN'}",,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
39,PORTA ESTANDARTE,,1/9,1,FALSE,,Destruir: Las unidades que controlas ganan +0/+2 hasta el final del turno.,1,FALSE,,1,2,,,https://i.postimg.cc/zBD7kXXQ/PORTA-ESTANDARTE.webp,https://i.postimg.cc/B6ZRRgs9/Mesa-de-trabajo-50-200x.png,https://i.postimg.cc/qqMbDPJZ/porta.jpg,,,,,,,,,,"{'idExpansion': 2, 'nombreExpansion': 'FUNDAMENTOS', 'fechaLanzamiento': '2024-05-26T04:08:58.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
162,PORTACION,,0/9,0,TRUE,,Agotar: La unidad objetivo gana +1/+1 hasta el final del turno.,1,FALSE,1,,,,,https://i.postimg.cc/5N8S5Q1v/PORTACION-copia.jpg,https://i.postimg.cc/d0jndTvd/PORTACION.webp,https://i.postimg.cc/NFqyQbgL/PORTACION-copia.jpg,,,,,,,,,,"{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
421,PORTADOR DE LANZAS,,0/9,1,FALSE,,Temible. Derrotado: Crea una ficha de arma daga.,2,FALSE,,3,1,,,https://i.postimg.cc/LswFZH0q/PORTADOR-DE-LANZAS-copia.webp,https://i.postimg.cc/9QMzSctZ/FULL-ART-PORTADOR-DE-LANZAS.webp,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 6, 'nombreSubTipo': 'DESERTOR'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
404,PORTADOR DE LAS ARENAS,,1/9,1,FALSE,,Aparición en juego: Hace 1 daño a la unidad rival objetivo por cada ficha de unidad aliada.,2,FALSE,,2,2,,,https://i.postimg.cc/k4S3QkkT/PORTADOR-DE-LAS-ARENAS-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 6, 'nombreSubTipo': 'DESERTOR'}","{'idSubTipo': 8, 'nombreSubTipo': 'ELEMENTAL'}",,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
531,PORTADOR DEL CASTIGO,,1/9,3,TRUE,,Desafiante. Resguardo: 2 de oro. Derrotado: Hace 2 daños a cada oponente.,2,FALSE,3,5,1,,,https://i.postimg.cc/k5hcxqsp/PORTADOR_DEL_CASTIGO_copia.webp,,,,,,,,,,,"Siempre que ataque, elige hasta una unidad rival objetivo. Debe bloquearla si puede.","{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 18, 'nombreSubTipo': 'GIGANTE'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
163,PORTAL AL AVERNO,,0/9,1,TRUE,,Agotar:  Crea una ficha demonio 1/1.,4,FALSE,4,,,,"""¡Durante décadas hemos ayudado a esos malnacidos de la ciudad de piedra! Y sin embargo, ¿nos pagaron incendiando nuestros dominios? Ahora desataremos el terror, y jamás volverán a ver la luz."" - Judit",https://i.postimg.cc/P5hzSfr7/PORTAL-AL-AVERNO-copia.jpg,https://i.postimg.cc/TYyQ0bB0/fullart-Portal-al-averno-copia.png,https://i.postimg.cc/rsmhKrP8/portal-al-averno.webp,https://i.postimg.cc/RZrRzy4C/portal-foil.jpg,https://i.postimg.cc/RZVf5RZh/Arte-alternativo-Portal-al-averno.webp,https://i.postimg.cc/vHgGc2rt/Mesa_de_trabajo_121_copia.jpg,https://i.postimg.cc/KjP1jLzf/PORTAL-AL-AVERNO-copia.jpg,,,,,,"{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
382,PORTAL DE ABSORCION,,2/9,1,FALSE,,Regresa todas las unidades a la mano.,4,FALSE,,4,2,,"""Y así terminó la historia. Como si nunca hubiera empezado."" - Lucandra",https://i.postimg.cc/gjP9Ngpm/PORTAL-DE-ABSORCION-copia.webp,https://i.postimg.cc/FRtSQ2Fv/METAL-PORTAL-DE-ABSORCION.png,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,"{'idSubTipo': 14, 'nombreSubTipo': 'COMUN'}","{'idSubTipo': 7, 'nombreSubTipo': 'MAGO'}",,,"{'idRareza': 4, 'nombreRareza': 'DIAMANTE'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
273,PORTAL EN EL CASTILLO,,0/9,3.25,FALSE,,"Aparición en juego: Condena la unidad rival objetivo y la unidad aliada objetivo. Derrotado: Cada jugador crea una ficha demonio 0/3 con ""Derrotado: Roba una carta"". Al inicio de tu fase final, erosiona. Erosión 1.",3,FALSE,,,,,,https://i.postimg.cc/zfwg3PNS/PORTAL_EN_EL_CASTILLO_COPIA.webp,,,,,,,,,,,Debe haber objetivos legales para ambas unidades para que la habilidad pueda ponerse en la pila.,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 17, 'nombreTipo': 'MONUMENTO'}",,"{'idSubTipo': 15, 'nombreSubTipo': 'DEMONIO'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
383,PRACTICANTE DE LA ADIVINACION,,4/9,1.15,FALSE,,"Siempre que hagas Predicción, gana +1+1 y Evasión hasta el final del turno.",2,FALSE,,2,3,,,https://i.postimg.cc/jqzYLY65/PRACTICANTE-DE-LA-ADIVINACION-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 7, 'nombreSubTipo': 'MAGO'}","{'idSubTipo': 7, 'nombreSubTipo': 'MAGO'}",,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
40,PREPARACION,,0/9,0.25,FALSE,,La unidad objetivo gana +2/+2 y Arrollar hasta el final del turno.,2,FALSE,,,,,,https://i.postimg.cc/cC2cZRMq/PREPARACION.webp,https://i.postimg.cc/K8MKgP62/Preparacion-copia-60.jpg,https://i.postimg.cc/5NGY07kg/Mesa-de-trabajo-51-200x.png,,,,,,,,,,"{'idExpansion': 2, 'nombreExpansion': 'FUNDAMENTOS', 'fechaLanzamiento': '2024-05-26T04:08:58.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,,,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
274,PRIMER ENCUENTRO,,0/9,2,FALSE,,Elige 2: -Crea una ficha monje 1/1 con Curar. -Pacifica la unidad objetivo. -Remueve hasta dos contadores de la unidad objetivo. -Ganas 2 vidas.,2,FALSE,,,,,,https://i.postimg.cc/4dJhcbNC/PRIMER_ENCUENTRO_COPIA.webp,https://i.postimg.cc/Yq7GsL4D/primer-encuentro.webp,,,,,,,,,,,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,,"{'idSubTipo': 17, 'nombreSubTipo': 'MONJE'}","{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
275,PRIMERA LINEA,,4/9,3,FALSE,,Curar. Guardián.,3,FALSE,,3,3,,,https://i.postimg.cc/tT2nNZYs/PRIMERA_LINEA_COPIA.webp,,,,,,,,,,,,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 17, 'nombreSubTipo': 'MONJE'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
348,PRIMERA LINEA IMPERIAL,,1/9,1,FALSE,,"Apoyo (Si controlas 3 o más unidades, gana +1/+1. Si controlas 7 o más unidades, gana +1/+1 adicional).",1,FALSE,,2,2,,,https://i.postimg.cc/15shF7MK/PRIMERA-LINEA-IMPERIAL-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
41,PRISIONERO DE GUERRA,,0/9,1,TRUE,,Derrotado: Busca una carta en tu Reino de coste 2 o menos y puedes jugarla sin pagar su coste hasta el final del turno.,1,FALSE,,1,1,,,https://i.postimg.cc/BnxC91jy/PRISIONERO-DE-GUERRA.webp,https://i.postimg.cc/yYwxBJkr/Mesa-de-trabajo-42.png,https://i.postimg.cc/ZnQRWnjn/Mesa-de-trabajo-52-200x.png,https://i.postimg.cc/2j93c9mY/Mesa-de-trabajo-53-200x.png,https://i.postimg.cc/VsDH0k4y/prisioner-ff.jpg,https://i.postimg.cc/hPYyMZHp/prisionero.jpg,https://i.postimg.cc/vZ6PKLyM/prisionero-full-art-ff.jpg,,,,,"Si se decide no jugar la unidad buscada por esta habilidad, se colocará en nuestra mano y será gratuita hasta el final del turno y solo podrá jugarse luego si el jugador se encuentra en una fase central suya.","{'idExpansion': 2, 'nombreExpansion': 'FUNDAMENTOS', 'fechaLanzamiento': '2024-05-26T04:08:58.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
405,PROFECIA PRELIMINAR,,0/9,0,FALSE,,Aparición en juego: Predicción 1.,1,FALSE,1,,,,,https://i.postimg.cc/x11wxkwJ/PROFECIA-PRELIMINAR-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
164,PROMESA DE PAGO,,0/9,0,TRUE,,Poner este tesoro en el fondo de tu Bóveda: Revela un tesoro adicional en tu próxima fase de revelación.,4,FALSE,4,,,,,https://i.postimg.cc/W464twD0/PROMESA-DE-PAGO-copia.jpg,https://i.postimg.cc/prmbc4XD/CARTA-EXPLICACION-COPIA.webp,https://i.postimg.cc/LXZLQ86V/Arte-alternativo-Promesa-de-pago.webp,https://i.postimg.cc/t40zMz4W/PROMESA-DE-PAGO.webp,,,,,,,,"Poner el tesoro en el fondo de la bóveda son ambos partes del coste de activación de su efecto. Si se cancelara, el tesoro ya fue enviado al fondo, y ya no se revelaría un tesoro adicional. Si el efecto resolvió, al momento de revelar el otro tesoro adicional, eso no genera pila. Ambos tesoros se revelan al mismo tiempo.","{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
66,PROTECCION DIVINA,,0/9,0,FALSE,,Previene todo el daño de combate que se fuera a hacer este turno.,2,FALSE,,,,,,https://i.postimg.cc/CKxCVv8H/PROTECCION-DIVINA-copia.jpg,https://i.postimg.cc/8k04hG8y/PROTECCION-DIVINA.webp,,,,,,,,,,,"{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,,,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
406,PROTECTOR DE LO EXTRAÑO,,0/9,1,FALSE,,"Sorpresivo. Aparición en juego: Puedes regresar la unidad aliada no mago objetivo a tu mano. Si lo haces, cancela el efecto rival en juego objetivo.",2,FALSE,1,3,1,,,https://i.postimg.cc/15Bxr0j1/PROTECTOR-DE-LO-EXTRA-O-copia.webp,https://i.postimg.cc/fWf962G4/METAL-PROTECTOR-DE-LO-EXTRA-O.png,,,,,,,,,,"Para poder regresar una unidad a la mano es necesario que exista un efecto a cancelar, por lo tanto, el efecto de 'Protector de lo extraño' debe apilarse ya con el objetivo hecho de la unidad que queremos subir a la mano como también el objetivo hecho del efecto que queremos cancelar. Caso contrario, el efecto disparado se cancela.","{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 7, 'nombreSubTipo': 'MAGO'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
